,root,state,resolution,year,capture_date,utm_zone,standard_tile_name,six_digit_chip_name,NW_pixel_coordinates,SE_pixel_coordinates,row_indicies,col_indicies
105,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000209.jpg,"[4096, 4096]","[4607, 4607]",8,8
106,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000213.jpg,"[4096, 6144]","[4607, 6655]",12,8
107,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000214.jpg,"[4096, 6656]","[4607, 7167]",13,8
108,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000238.jpg,"[4608, 6144]","[5119, 6655]",12,9
109,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000239.jpg,"[4608, 6656]","[5119, 7167]",13,9
110,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000261.jpg,"[5120, 5120]","[5631, 5631]",10,10
111,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000262.jpg,"[5120, 5632]","[5631, 6143]",11,10
112,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000284.jpg,"[5632, 4096]","[6143, 4607]",8,11
113,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000285.jpg,"[5632, 4608]","[6143, 5119]",9,11
114,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000286.jpg,"[5632, 5120]","[6143, 5631]",10,11
115,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000287.jpg,"[5632, 5632]","[6143, 6143]",11,11
116,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000311.jpg,"[6144, 5120]","[6655, 5631]",10,12
117,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,id,60cm,2019,20190718,12,m_4211204_se_12_060_20190718,id_60cm_2019_42112_m_4211204_se_12_060_20190718_000393.jpg,"[7680, 8704]","[8191, 9215]",17,15
118,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mn,60cm,2019,20190723,15,m_4709521_ne_15_060_20190723,mn_60cm_2019_47095_m_4709521_ne_15_060_20190723_000052.jpg,"[1024, 512]","[1535, 1023]",1,2
119,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mn,60cm,2019,20190723,15,m_4709521_ne_15_060_20190723,mn_60cm_2019_47095_m_4709521_ne_15_060_20190723_000138.jpg,"[2560, 6144]","[3071, 6655]",12,5
120,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mn,60cm,2019,20190723,15,m_4709521_ne_15_060_20190723,mn_60cm_2019_47095_m_4709521_ne_15_060_20190723_000260.jpg,"[5120, 4608]","[5631, 5119]",9,10
121,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mn,60cm,2019,20190723,15,m_4709521_ne_15_060_20190723,mn_60cm_2019_47095_m_4709521_ne_15_060_20190723_000429.jpg,"[8704, 1536]","[9215, 2047]",3,17
122,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wv,060cm,2018,20180707,17,m_3908139_sw_17_060_20180707,wv_060cm_2018_39081_m_3908139_sw_17_060_20180707_000219.jpg,"[4096, 9216]","[4607, 9727]",18,8
123,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wv,060cm,2018,20180707,17,m_3908139_sw_17_060_20180707,wv_060cm_2018_39081_m_3908139_sw_17_060_20180707_000384.jpg,"[7680, 4096]","[8191, 4607]",8,15
124,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wv,060cm,2018,20180707,17,m_3908139_sw_17_060_20180707,wv_060cm_2018_39081_m_3908139_sw_17_060_20180707_000392.jpg,"[7680, 8192]","[8191, 8703]",16,15
125,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wv,060cm,2018,20180707,17,m_3908139_sw_17_060_20180707,wv_060cm_2018_39081_m_3908139_sw_17_060_20180707_000409.jpg,"[8192, 4096]","[8703, 4607]",8,16
126,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wv,060cm,2018,20180707,17,m_3908139_sw_17_060_20180707,wv_060cm_2018_39081_m_3908139_sw_17_060_20180707_000431.jpg,"[8704, 2560]","[9215, 3071]",5,17
127,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wv,060cm,2018,20180707,17,m_3908139_sw_17_060_20180707,wv_060cm_2018_39081_m_3908139_sw_17_060_20180707_000432.jpg,"[8704, 3072]","[9215, 3583]",6,17
128,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wv,060cm,2018,20180707,17,m_3908139_sw_17_060_20180707,wv_060cm_2018_39081_m_3908139_sw_17_060_20180707_000460.jpg,"[9216, 4608]","[9727, 5119]",9,18
129,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wv,060cm,2018,20180707,17,m_3908139_sw_17_060_20180707,wv_060cm_2018_39081_m_3908139_sw_17_060_20180707_000488.jpg,"[9728, 6144]","[10239, 6655]",12,19
130,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wv,060cm,2018,20180707,17,m_3908139_sw_17_060_20180707,wv_060cm_2018_39081_m_3908139_sw_17_060_20180707_000489.jpg,"[9728, 6656]","[10239, 7167]",13,19
131,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mo,060cm,2018,20180920,16,m_3608951_nw_16_060_20180920,mo_060cm_2018_36089_m_3608951_nw_16_060_20180920_000027.jpg,"[512, 0]","[1023, 511]",0,1
132,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mo,060cm,2018,20180920,16,m_3608951_nw_16_060_20180920,mo_060cm_2018_36089_m_3608951_nw_16_060_20180920_000028.jpg,"[512, 512]","[1023, 1023]",1,1
133,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mo,060cm,2018,20180920,16,m_3608951_nw_16_060_20180920,mo_060cm_2018_36089_m_3608951_nw_16_060_20180920_000132.jpg,"[2560, 512]","[3071, 1023]",1,5
134,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mo,060cm,2018,20180920,16,m_3608951_nw_16_060_20180920,mo_060cm_2018_36089_m_3608951_nw_16_060_20180920_000224.jpg,"[4096, 7680]","[4607, 8191]",15,8
135,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mo,060cm,2018,20180920,16,m_3608951_nw_16_060_20180920,mo_060cm_2018_36089_m_3608951_nw_16_060_20180920_000271.jpg,"[5120, 5120]","[5631, 5631]",10,10
136,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mo,060cm,2018,20180920,16,m_3608951_nw_16_060_20180920,mo_060cm_2018_36089_m_3608951_nw_16_060_20180920_000303.jpg,"[5632, 8192]","[6143, 8703]",16,11
137,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mo,060cm,2018,20180920,16,m_3608951_nw_16_060_20180920,mo_060cm_2018_36089_m_3608951_nw_16_060_20180920_000410.jpg,"[7680, 9728]","[8191, 10239]",19,15
138,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mo,060cm,2018,20180920,16,m_3608951_nw_16_060_20180920,mo_060cm_2018_36089_m_3608951_nw_16_060_20180920_000411.jpg,"[7680, 10240]","[8191, 10751]",20,15
139,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mo,060cm,2018,20180920,16,m_3608951_nw_16_060_20180920,mo_060cm_2018_36089_m_3608951_nw_16_060_20180920_000455.jpg,"[8704, 6144]","[9215, 6655]",12,17
140,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mo,060cm,2018,20180920,16,m_3608951_nw_16_060_20180920,mo_060cm_2018_36089_m_3608951_nw_16_060_20180920_000456.jpg,"[8704, 6656]","[9215, 7167]",13,17
141,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mo,060cm,2018,20180920,16,m_3608951_nw_16_060_20180920,mo_060cm_2018_36089_m_3608951_nw_16_060_20180920_000462.jpg,"[8704, 9728]","[9215, 10239]",19,17
142,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,mo,060cm,2018,20180920,16,m_3608951_nw_16_060_20180920,mo_060cm_2018_36089_m_3608951_nw_16_060_20180920_000486.jpg,"[9216, 8704]","[9727, 9215]",17,18
143,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wy,60cm,2019,20190709,13,m_4210452_ne_13_060_20190709,wy_60cm_2019_42104_m_4210452_ne_13_060_20190709_000336.jpg,"[6656, 5120]","[7167, 5631]",10,13
144,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wy,60cm,2019,20190709,13,m_4210452_ne_13_060_20190709,wy_60cm_2019_42104_m_4210452_ne_13_060_20190709_000365.jpg,"[7168, 7168]","[7679, 7679]",14,14
145,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wy,60cm,2019,20190709,13,m_4210452_ne_13_060_20190709,wy_60cm_2019_42104_m_4210452_ne_13_060_20190709_000366.jpg,"[7168, 7680]","[7679, 8191]",15,14
146,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wy,60cm,2019,20190709,13,m_4210452_ne_13_060_20190709,wy_60cm_2019_42104_m_4210452_ne_13_060_20190709_000367.jpg,"[7168, 8192]","[7679, 8703]",16,14
147,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wy,60cm,2019,20190709,13,m_4210452_ne_13_060_20190709,wy_60cm_2019_42104_m_4210452_ne_13_060_20190709_000389.jpg,"[7680, 6656]","[8191, 7167]",13,15
148,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wy,60cm,2019,20190709,13,m_4210452_ne_13_060_20190709,wy_60cm_2019_42104_m_4210452_ne_13_060_20190709_000391.jpg,"[7680, 7680]","[8191, 8191]",15,15
149,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wy,60cm,2019,20190709,13,m_4210452_ne_13_060_20190709,wy_60cm_2019_42104_m_4210452_ne_13_060_20190709_000392.jpg,"[7680, 8192]","[8191, 8703]",16,15
150,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wy,60cm,2019,20190709,13,m_4210452_ne_13_060_20190709,wy_60cm_2019_42104_m_4210452_ne_13_060_20190709_000414.jpg,"[8192, 6656]","[8703, 7167]",13,16
151,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wy,60cm,2019,20190709,13,m_4210452_ne_13_060_20190709,wy_60cm_2019_42104_m_4210452_ne_13_060_20190709_000415.jpg,"[8192, 7168]","[8703, 7679]",14,16
152,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,wy,60cm,2019,20190709,13,m_4210452_ne_13_060_20190709,wy_60cm_2019_42104_m_4210452_ne_13_060_20190709_000416.jpg,"[8192, 7680]","[8703, 8191]",15,16
153,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ny,60cm,2019,20191005,17,m_4107804_nw_17_060_20191005,ny_60cm_2019_41078_m_4107804_nw_17_060_20191005_000202.jpg,"[4096, 512]","[4607, 1023]",1,8
154,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ny,60cm,2019,20191005,17,m_4107804_nw_17_060_20191005,ny_60cm_2019_41078_m_4107804_nw_17_060_20191005_000252.jpg,"[5120, 512]","[5631, 1023]",1,10
155,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ny,60cm,2019,20191005,17,m_4107804_nw_17_060_20191005,ny_60cm_2019_41078_m_4107804_nw_17_060_20191005_000277.jpg,"[5632, 512]","[6143, 1023]",1,11
156,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ny,60cm,2019,20191005,17,m_4107804_nw_17_060_20191005,ny_60cm_2019_41078_m_4107804_nw_17_060_20191005_000326.jpg,"[6656, 0]","[7167, 511]",0,13
157,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ny,60cm,2019,20191005,17,m_4107804_nw_17_060_20191005,ny_60cm_2019_41078_m_4107804_nw_17_060_20191005_000377.jpg,"[7680, 512]","[8191, 1023]",1,15
158,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,ny,60cm,2019,20191005,17,m_4107804_nw_17_060_20191005,ny_60cm_2019_41078_m_4107804_nw_17_060_20191005_000435.jpg,"[8704, 4608]","[9215, 5119]",9,17
159,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,va,060cm,2018,20181003,18,m_3607614_sw_18_060_20181003,va_060cm_2018_36076_m_3607614_sw_18_060_20181003_000031.jpg,"[512, 2560]","[1023, 3071]",5,1
160,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,va,060cm,2018,20181003,18,m_3607614_sw_18_060_20181003,va_060cm_2018_36076_m_3607614_sw_18_060_20181003_000032.jpg,"[512, 3072]","[1023, 3583]",6,1
161,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,va,060cm,2018,20181003,18,m_3607614_sw_18_060_20181003,va_060cm_2018_36076_m_3607614_sw_18_060_20181003_000102.jpg,"[2048, 512]","[2559, 1023]",1,4
162,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,va,060cm,2018,20181003,18,m_3607614_sw_18_060_20181003,va_060cm_2018_36076_m_3607614_sw_18_060_20181003_000369.jpg,"[7168, 9216]","[7679, 9727]",18,14
163,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,va,060cm,2018,20181003,18,m_3607614_sw_18_060_20181003,va_060cm_2018_36076_m_3607614_sw_18_060_20181003_000370.jpg,"[7168, 9728]","[7679, 10239]",19,14
164,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,va,060cm,2018,20181003,18,m_3607614_sw_18_060_20181003,va_060cm_2018_36076_m_3607614_sw_18_060_20181003_000371.jpg,"[7168, 10240]","[7679, 10751]",20,14
165,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,va,060cm,2018,20181003,18,m_3607614_sw_18_060_20181003,va_060cm_2018_36076_m_3607614_sw_18_060_20181003_000395.jpg,"[7680, 9728]","[8191, 10239]",19,15
166,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,va,060cm,2018,20181003,18,m_3607614_sw_18_060_20181003,va_060cm_2018_36076_m_3607614_sw_18_060_20181003_000396.jpg,"[7680, 10240]","[8191, 10751]",20,15
167,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,va,060cm,2018,20181003,18,m_3607614_sw_18_060_20181003,va_060cm_2018_36076_m_3607614_sw_18_060_20181003_000504.jpg,"[10240, 1536]","[10751, 2047]",3,20
168,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000086.jpg,"[1536, 6656]","[2047, 7167]",13,3
169,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000098.jpg,"[2048, 512]","[2559, 1023]",1,4
170,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000176.jpg,"[3584, 3584]","[4095, 4095]",7,7
171,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000220.jpg,"[4608, 1536]","[5119, 2047]",3,9
172,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000236.jpg,"[4608, 9728]","[5119, 10239]",19,9
173,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000249.jpg,"[5120, 4096]","[5631, 4607]",8,10
174,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000294.jpg,"[6144, 2560]","[6655, 3071]",5,12
175,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000300.jpg,"[6144, 5632]","[6655, 6143]",11,12
176,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000301.jpg,"[6144, 6144]","[6655, 6655]",12,12
177,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000324.jpg,"[6656, 5632]","[7167, 6143]",11,13
178,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000325.jpg,"[6656, 6144]","[7167, 6655]",12,13
179,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000339.jpg,"[7168, 1024]","[7679, 1535]",2,14
180,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000435.jpg,"[9216, 1024]","[9727, 1535]",2,18
181,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000467.jpg,"[9728, 5120]","[10239, 5631]",10,19
182,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180929,13,m_3110302_se_13_060_20180929,tx_060cm_2018_31103_m_3110302_se_13_060_20180929_000477.jpg,"[9728, 10240]","[10239, 10751]",20,19
183,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,nc,060cm,2018,20181121,17,m_3507818_nw_17_060_20181121,nc_060cm_2018_35078_m_3507818_nw_17_060_20181121_000159.jpg,"[3072, 4096]","[3583, 4607]",8,6
184,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,nc,060cm,2018,20181121,17,m_3507818_nw_17_060_20181121,nc_060cm_2018_35078_m_3507818_nw_17_060_20181121_000185.jpg,"[3584, 4608]","[4095, 5119]",9,7
185,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,nc,060cm,2018,20181121,17,m_3507818_nw_17_060_20181121,nc_060cm_2018_35078_m_3507818_nw_17_060_20181121_000319.jpg,"[6144, 9216]","[6655, 9727]",18,12
186,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,nc,060cm,2018,20181121,17,m_3507818_nw_17_060_20181121,nc_060cm_2018_35078_m_3507818_nw_17_060_20181121_000320.jpg,"[6144, 9728]","[6655, 10239]",19,12
187,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,nc,060cm,2018,20181121,17,m_3507818_nw_17_060_20181121,nc_060cm_2018_35078_m_3507818_nw_17_060_20181121_000344.jpg,"[6656, 9216]","[7167, 9727]",18,13
188,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,nc,060cm,2018,20181121,17,m_3507818_nw_17_060_20181121,nc_060cm_2018_35078_m_3507818_nw_17_060_20181121_000414.jpg,"[8192, 6656]","[8703, 7167]",13,16
189,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180913,14,m_3510102_nw_14_060_20180913,tx_060cm_2018_35101_m_3510102_nw_14_060_20180913_000241.jpg,"[4608, 7680]","[5119, 8191]",15,9
190,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180913,14,m_3510102_nw_14_060_20180913,tx_060cm_2018_35101_m_3510102_nw_14_060_20180913_000304.jpg,"[6144, 1536]","[6655, 2047]",3,12
191,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180913,14,m_3510102_nw_14_060_20180913,tx_060cm_2018_35101_m_3510102_nw_14_060_20180913_000326.jpg,"[6656, 0]","[7167, 511]",0,13
192,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180913,14,m_3510102_nw_14_060_20180913,tx_060cm_2018_35101_m_3510102_nw_14_060_20180913_000327.jpg,"[6656, 512]","[7167, 1023]",1,13
193,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180913,14,m_3510102_nw_14_060_20180913,tx_060cm_2018_35101_m_3510102_nw_14_060_20180913_000376.jpg,"[7680, 0]","[8191, 511]",0,15
194,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180913,14,m_3510102_nw_14_060_20180913,tx_060cm_2018_35101_m_3510102_nw_14_060_20180913_000401.jpg,"[8192, 0]","[8703, 511]",0,16
195,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180913,14,m_3510102_nw_14_060_20180913,tx_060cm_2018_35101_m_3510102_nw_14_060_20180913_000426.jpg,"[8704, 0]","[9215, 511]",0,17
196,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20180913,14,m_3510102_nw_14_060_20180913,tx_060cm_2018_35101_m_3510102_nw_14_060_20180913_000451.jpg,"[9216, 0]","[9727, 511]",0,18
197,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181120,14,m_3209708_ne_14_060_20181120,tx_060cm_2018_32097_m_3209708_ne_14_060_20181120_000034.jpg,"[512, 4608]","[1023, 5119]",9,1
198,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181120,14,m_3209708_ne_14_060_20181120,tx_060cm_2018_32097_m_3209708_ne_14_060_20181120_000301.jpg,"[6144, 6144]","[6655, 6655]",12,12
199,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181120,14,m_3209708_ne_14_060_20181120,tx_060cm_2018_32097_m_3209708_ne_14_060_20181120_000340.jpg,"[7168, 1536]","[7679, 2047]",3,14
200,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181120,14,m_3209708_ne_14_060_20181120,tx_060cm_2018_32097_m_3209708_ne_14_060_20181120_000364.jpg,"[7680, 1536]","[8191, 2047]",3,15
201,//oit-nas-fe13dc.oit.duke.edu//data_commons-borsuk//verification_set3,tx,060cm,2018,20181120,14,m_3209708_ne_14_060_20181120,tx_060cm_2018_32097_m_3209708_ne_14_060_20181120_000450.jpg,"[9216, 8704]","[9727, 9215]",17,18
